t_Brand,t_Phone,t_Network,t_Network_2G_bands,t_Network_3G_bands,t_Network_4G_bands,t_Network_5G_bands,t_Network_Speed,t_Network_GPRS,t_Network_EDGE,t_Launch_Announced,t_Launch_Status,t_Body_Dimensions,t_Body_Weight,t_Body_SIM,t_Display_Type,t_Display_Size,t_Display_Resolution,t_Display_Protection,t_Platform_OS,t_Platform_Chipset,t_Platform_CPU,t_Platform_GPU,t_Memory_Card_slot,t_Internal_capacity,t_Internal,t_Battery,t_Price,t_Colors,t_Bluetooth,t_WLAN,t_Sensors,t_Loudspeaker,t_3.5mm_jack
ZTE369,Zmax Pro,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 12",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, July. Released 2016, July",Discontinued,165.1 x 83.8 x 8.9 mm (6.5 x 3.30 x 0.35 in),174.9 (6.17 oz),Nano-SIM,IPS LCD,"6.0 inches, 99.2 cm2(~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Corning Gorilla Glass 3,Android 6.0 (Marshmallow),Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),32GB 2GB RAM,eMMC 5.1,"Li-Ion 3400 mAh, non-removable",About 110 EUR,Black,"4.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,nubia N1,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 - China,CDMA2000 1xEV-DO / TD-SCDMA - China,"1, 3, 7, 20 - Europe",,"HSPA 42/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, July. Released 2016, July",Discontinued,150.9 x 75 x 8.9 mm (5.94 x 2.95 x 0.35 in),190 g (6.70 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.5 inches, 83.4 cm2(~73.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,"Android 6 (Marshmallow), nubia UI 4",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM",eMMC 5.1,"Li-Po 5000 mAh, non-removable",About 230 EUR,"Silver, Gold","4.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,nubia Z11 Max,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800,CDMA2000 1xEV-DO / TD-SCDMA,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE",,,"2016, June. Released 2016, June",Discontinued,159.2 x 82.3 x 7.4 mm (6.27 x 3.24 x 0.29 in),185 g (6.53 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",Super AMOLED,"6.0 inches, 98.7 cm2(~75.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",Corning Gorilla Glass 3,"Android 5.1.1 (Lollipop), nubia UI 4",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),64GB 4GB RAM,eMMC 5.1,"Li-Ion 4000 mAh, non-removable",About 200 EUR,"Silver, Gray, Gold","4.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,24-bit/192kHz audio
ZTE369,Axon 7,GSM / CDMA / HSPA / LTE,CDMA 800 / 1900 - USA,"HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A2017G, USA","1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 25, 26, 29, 30, 41 - USA",,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps",,,"2016, May. Released 2016, June",Discontinued,151.7 x 75 x 7.9 mm (5.97 x 2.95 x 0.31 in),175 g (6.17 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",AMOLED,"5.5 inches, 82.2 cm2(~72.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~538 ppi density)",Corning Gorilla Glass 4,"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo), MiFavor 5.2",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),64GB 4GB RAM,,"Li-Ion 3250 mAh, non-removable",About 240 EUR,"Ion Gold, Quartz Grey, Chromium Silver","4.2, A2DP","Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Yes, with Dolby Atmos stereo speakers (2 dedicated amplifiers)",32-bit/192kHz audio
ZTE369,nubia Z11,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 20 - Europe",,"HSPA, LTE",,,"2016, June. Released 2016, July",Discontinued,151.8 x 72.3 x 7.5 mm (5.98 x 2.85 x 0.30 in),162 g (5.71 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.5 inches, 82.6 cm2(~75.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",Corning Gorilla Glass 3,"Android 6.1 (Marshmallow), nubia UI 4",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM",,"Li-Ion 3000 mAh, non-removable",About 280 EUR,"Silver, Gray, Gold, Rose Gold","4.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,24-bit/192kHz audio
ZTE369,Blade L110 (A110),GSM / UMTS / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 2100,"2, 4, 7, 12, 28 - A110",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, July","Available. Released 2016, July",125 x 64.4 x 10.4 mm (4.92 x 2.54 x 0.41 in),110 g (3.88 oz),Micro-SIM,TFT,"4.0 inches, 45.5 cm2(~56.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 5.1 (Lollipop),Spreadtrum SC7731G,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC,"4GB 512MB RAM, 8GB 1GB RAM",,"Li-Ion 1400 mAh, removable",About 70 EUR,Black,2.1,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,Yes,Yes
ZTE369,Grand X Max 2,GSM / HSPA / LTE,GSM 900 / 1800,HSDPA,LTE (unspecified),,"HSPA, LTE",Yes,Yes,"2016, May. Released 2016, May",Discontinued,164.1 x 83.8 x 8.9 mm (6.46 x 3.30 x 0.35 in),-,Nano-SIM,IPS LCD,"6.0 inches, 99.2 cm2(~72.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,Android 6.0 (Marshmallow),Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 5.1,"Li-Ion 3400 mAh, non-removable",About 210 EUR,Blue,"4.1, A2DP, LE","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Accelerometer, proximity, compass",Yes,24-bit/192kHz audio
ZTE369,nubia Z11 mini,GSM / CDMA / HSPA / LTE,CDMA 800,TD-SCDMA,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE",,,"2016, April. Released 2016, May",Discontinued,141.4 x 70 x 8 mm (5.57 x 2.76 x 0.31 in),138 g (4.87 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,"Android 5.1.1 (Lollipop), nubia UI 3.9",Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),64GB 3GB RAM,eMMC 5.1,"Li-Ion 2800 mAh, non-removable",About 160 EUR,"Black, White, Gold","4.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,Blade L5 Plus,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,,,"2016, April. Released 2016, April",Discontinued,143 x 72 x 8.3 mm (5.63 x 2.83 x 0.33 in),160 g (5.64 oz),Dual SIM,IPS LCD,"5.0 inches, 68.9 cm2(~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 5.1 (Lollipop),Mediatek MT6580 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,"Li-Ion 2150 mAh, removable",About 90 EUR,"Gray, White","4.0, A2DP, LE","Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",Yes,Yes
ZTE369,Blade V Plus,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",,,"2016, January. Released 2016, February",Discontinued,155.3 x 77.2 x 8.6 mm (6.11 x 3.04 x 0.34 in),164 g (5.78 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.5 inches, 83.4 cm2(~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,Android 5.1.1 (Lollipop),Mediatek MT6753Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core 1.3 GHz Cortex-A53Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T720MP3Adreno 405,microSDHC (uses shared SIM slot) - mediatek modelmicroSDXC (uses shared SIM slot) - snapdragon model,16GB 2GB RAM,eMMC 4.5,"Li-Ion 3000 mAh, non-removable",About 200 EUR,Silver,"4.1, A2DP, LE","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,Blade A610,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"1, 3, 7, 8, 20, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, August. Released 2016, September",Discontinued,145 x 71 x 8.2 mm (5.71 x 2.80 x 0.32 in),-,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 6.0 (Marshmallow),Mediatek MT6735 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM",,"Li-Ion 4000 mAh, non-removable",About 130 EUR,"Shining Silver, Honor Gold, Space Grey","4.1, A2DP, LE","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Accelerometer, proximity",Yes,Yes
ZTE369,Blade A512,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, July. Released 2016, July",Discontinued,164.3 x 71.6 x 7.6 mm (6.47 x 2.82 x 0.30 in),130 g (4.59 oz),Dual SIM,IPS LCD,"5.2 inches, 74.5 cm2(~63.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,Android 6.0 (Marshmallow),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC,16GB 2GB RAM,eMMC 5.1,"Li-Ion 2540 mAh, non-removable",About 120 EUR,"White, Black, Pink","4.1, A2DP, LE","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Accelerometer, proximity",Yes,Yes
ZTE369,Blade A452,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 7, 8, 20, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, Q1. Released 2016, Q1",Discontinued,145 x 71.5 x 8.9 mm (5.71 x 2.81 x 0.35 in),159 g (5.61 oz),"Dual SIM (Micro-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 5.1 (Lollipop),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),8GB 1GB RAM,,"Li-Ion 4000 mAh, non-removable",,"Ion Gold, Black, White","4.0, A2DP","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",Yes,Yes
ZTE369,Blade V7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"2, 4, 7, 12, 28",,"HSPA, LTE Cat4 150/50 Mbps",,,"2016, February",Discontinued,146 x 72.5 x 7.5 mm (5.75 x 2.85 x 0.30 in),136 g (4.80 oz),Hybrid Dual SIM,IPS LCD,"5.2 inches, 74.5 cm2(~70.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,Android 6.0 (Marshmallow),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Li-Ion 2500 mAh, non-removable",About 150 EUR,"Gold, Gray","4.0, A2DP","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,Blade A910,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 5, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, April","Available. Released 2016, April",154 x 79 x 6.9 mm (6.06 x 3.11 x 0.27 in),135 g (4.76 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",AMOLED,"5.5 inches, 83.4 cm2(~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,Android 6.0 (Marshmallow),Mediatek MT6735 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Li-Ion 2540 mAh, non-removable",About 140 EUR,"Silver, Gray, Gold","4.0, A2DP","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Fingerprint (rear-mounted), accelerometer, proximity, compass",Yes,Yes
ZTE369,Blade A2,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 3, 7, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",,,"2016, June. Released 2016, June",Discontinued,143.8 x 70.2 x 7.9 mm (5.66 x 2.76 x 0.31 in),135 g (4.76 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow), MiFavor 3.2",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,eMMC 5.1,"Li-Ion 2500 mAh, non-removable",About 130 EUR,Silver,"4.0, A2DP","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, proximity, compass",Yes,Yes
ZTE369,Blade V7 Lite,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 40",,"HSPA, LTE Cat4 150/50 Mbps",,,"2016, February",Discontinued,143.8 x 70.2 x 7.9 mm (5.66 x 2.76 x 0.31 in),135 g (4.76 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 6.0 (Marshmallow),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Li-Ion 2500 mAh, non-removable",About 120 EUR,Silver,"4.0, A2DP","Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Fingerprint (rear-mounted), accelerometer, proximity, compass",Yes,Yes
ZTE369,Axon Max,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Yes,Yes,"2015, December. Released 2015, December",Discontinued,160 x 80 x 7.5 mm (6.30 x 3.15 x 0.30 in),188 g (6.63 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.0 inches, 99.2 cm2(~77.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",,Android 5.1 (Lollipop),Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),32GB 3GB RAM,eMMC 5.1,"Li-Po 4140 mAh, non-removable",,Gold,"4.0, A2DP, LE","Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
ZTE369,nubia Prague S,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"2016, January. Released 2016, January",Discontinued,148.2 x 72.5 x 6.8 mm (5.83 x 2.85 x 0.27 in),135 g (4.76 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",Super AMOLED,"5.2 inches, 74.5 cm2(~69.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"Android 5.2 (Lollipop), nubia UI 3",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),64GB 3GB RAM,eMMC 4.5,"Li-Ion 2200 mAh, non-removable",About 250 EUR,"White, Rose Gold","4.0, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Accelerometer, gyro, proximity, compass",Yes,32-bit/192kHz audio
ZTE369,Grand X 3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,"2, 4, 5, 12",,"HSPA, LTE Cat4 150/50 Mbps",,,"2016, January. Released 2016, January",Discontinued,154.2 x 76 x 9.4 mm (6.07 x 2.99 x 0.37 in),170.1 g (6.00 oz),Micro-SIM,IPS LCD,"5.5 inches, 83.4 cm2(~71.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,Android 5.1.1 (Lollipop),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.3 GHz Cortex-A7,Adreno 304,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 4.5,"Li-Ion 3080 mAh, removable",About 120 EUR,Black,"4.1, A2DP","Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",Yes,Yes
ZTE369,Avid Plus,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700(AWS) / 1900,"2, 4, 12",,"HSPA, LTE Cat4 150/50 Mbps",,,"2016, January. Released 2016, January",Discontinued,144.8 x 72.9 x 10.9 mm (5.70 x 2.87 x 0.43 in),164.4 g (5.78 oz),Nano-SIM,IPS LCD,"5.0 inches, 68.9 cm2(~65.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Asahi Dragontrail Glass,Android 5.1 (Lollipop),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDHC (dedicated slot),8GB 1GB RAM,eMMC 4.5,"Li-Ion 2300 mAh, removable",About 110 EUR,Black,"4.0, A2DP","Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,Yes,Yes
ZTE369,Blade X9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE",,,"2015, November. Released 2015, December",Discontinued,155.3 x 77.2 x 8.6 mm (6.11 x 3.04 x 0.34 in),160 g (5.64 oz),Hybrid Dual SIM,IPS LCD,"5.5 inches, 83.4 cm2(~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"Android 5.1 (Lollipop), nubia UI 3",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),16GB 2GB RAM,eMMC 4.5,"Li-Ion 3000 mAh, non-removable",About 170 EUR,White/Silver,"4.1, A2DP","Wi-Fi 802.11 b/g/n, hotspot","Fingerprint (rear-mounted), accelerometer, proximity, compass",Yes,Yes
ZTE369,Blade X5,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 7, 40",,"HSPA, LTE",,,"2015, November. Released 2015, November",Discontinued,142 x 70.4 x 8.9 mm (5.59 x 2.77 x 0.35 in),129 g (4.55 oz),"Dual SIM (Micro-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~68.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 5.1 (Lollipop),,Quad-core 1.3 GHz Cortex-A53,,microSDHC (dedicated slot),8GB 1GB RAM,,"Li-Ion 2400 mAh, removable",,"Black, Yellow","4.0, A2DP","Wi-Fi 802.11 b/g/n, hotspot","Fingerprint (rear-mounted), accelerometer, proximity",Yes,Yes
ZTE369,Blade X3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 7, 40",,"HSPA, LTE",,,"2015, November. Released 2015, November",Discontinued,145 x 71.5 x 8.9 mm (5.71 x 2.81 x 0.35 in),160.9 g (5.68 oz),"Dual SIM (Micro-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 5.1 (Lollipop),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),8GB 1GB RAM,,"Li-Ion 4000 mAh, removable",,"Black, Gold","4.0, A2DP","Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",Yes,Yes
ZTE369,Axon Watch,No cellular connectivity,N/A,,,,,No,No,"2015, July. Released 2015, October",Discontinued,42 x 42 x 11.5 mm (1.65 x 1.65 x 0.45 in),49 g (1.73 oz),IP67 dust/water resistant (up to 1m for 30 min),AMOLED,1.4 inches,400 x 400 pixels (~404 ppi density),"Corning Gorilla Glass 3, Sapphire crystal coating",Tencent OS,Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,4GB 512MB RAM,eMMC 4.5,"Li-Ion 300 mAh, non-removable",,"Black/Rose Gold, Silver/Yellow Gold","4.1, LE",No,MP3 playerPhoto viewerVoice dial/commands,Yes,No
ZTE369,Axon,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 12, 17, 29, 30",,"HSPA, LTE",,,"2015, October. Released 2015, October",Discontinued,153.9 x 73.7 x 9.4 mm (6.06 x 2.90 x 0.37 in),169.8 g (6.00 oz),Micro-SIM,IPS LCD,"5.5 inches, 83.4 cm2(~73.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,Android 5.1.1 (Lollipop),Qualcomm MSM8974 Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,No,32GB 2GB RAM,eMMC 5.0,"Li-Ion 3000 mAh, non-removable",About 290 EUR,"Ion Gold, Chromium Silver, Phthalo Blue","4.0, A2DP","Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Accelerometer, gyro, proximity, compass",Yes,32-bit/192kHz audio
ZTE369,Blade S7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100,LTE (unspecified),,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",,,"2015, October. Released 2015, October",Discontinued,142 x 67 x 7.2 mm (5.59 x 2.64 x 0.28 in),131 g (4.62 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"5.0 inches, 68.9 cm2(~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,"Android 5.1 (Lollipop), MiFavor UI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),32GB 3GB RAM,eMMC 4.5,"Li-Ion 2500 mAh, non-removable",About 280 EUR,"Black, White, Yellow","4.0, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Yes,Yes
